influencer_id,basis,rate,orders,total_payout
1128,post,1000,3160,1000
1129,order,50,2406,120300
1130,order,50,3563,178150
1131,post,1000,1067,1000
1132,post,1000,4500,1000
1133,post,1000,2906,1000
1134,order,50,3108,155400
1135,post,1000,3069,1000
1136,order,50,1064,53200
1137,order,50,623,31150
1138,order,50,3466,173300
1139,order,50,3928,196400
1140,post,1000,3589,1000
1141,order,50,2678,133900
1142,order,50,18,900
1143,post,1000,39,1000
1144,order,50,2082,104100
1145,order,50,3621,181050
1146,order,50,4066,203300
1147,post,1000,979,1000
1148,order,50,2434,121700
1149,post,1000,4515,1000
1150,post,1000,3208,1000
1151,order,50,4408,220400
1152,order,50,3310,165500
1153,order,50,3293,164650
1154,post,1000,677,1000
1155,post,1000,366,1000
1156,post,1000,4943,1000
1157,post,1000,4373,1000
1158,post,1000,1633,1000
1159,order,50,2455,122750
1160,order,50,2063,103150
1161,post,1000,387,1000
1162,order,50,1641,82050
1163,post,1000,1671,1000
1164,order,50,3198,159900
1165,order,50,3033,151650
1166,order,50,2483,124150
1167,order,50,3377,168850
1168,post,1000,495,1000
1169,order,50,4642,232100
1170,order,50,1747,87350
1171,order,50,3260,163000
1172,order,50,1709,85450
1173,post,1000,3169,1000
1174,order,50,1943,97150
1175,post,1000,2432,1000
1176,order,50,594,29700
1177,post,1000,1801,1000
1178,order,50,326,16300
1179,post,1000,693,1000
1180,post,1000,573,1000
1181,post,1000,4216,1000
1182,order,50,1219,60950
1183,order,50,4076,203800
1184,order,50,3914,195700
1185,order,50,3447,172350
1186,order,50,1987,99350
1187,order,50,1382,69100
1188,order,50,3136,156800
1189,order,50,2898,144900
1190,post,1000,4604,1000
1191,order,50,1832,91600
1192,post,1000,4151,1000
1193,order,50,3332,166600
1194,post,1000,3239,1000
1195,post,1000,4010,1000
1196,post,1000,4678,1000
1197,post,1000,2979,1000
1198,order,50,4224,211200
1199,post,1000,474,1000
1200,post,1000,367,1000
1201,order,50,1788,89400
1202,order,50,3666,183300
1203,order,50,3075,153750
1204,post,1000,1503,1000
1205,order,50,3535,176750
1206,order,50,831,41550
1207,post,1000,4608,1000
1208,post,1000,3247,1000
1209,order,50,4001,200050
1210,order,50,2620,131000
1211,post,1000,2156,1000
1212,order,50,4076,203800
1213,post,1000,4703,1000
1214,post,1000,495,1000
1215,post,1000,2266,1000
1216,post,1000,2452,1000
1217,order,50,221,11050
1218,post,1000,1711,1000
1219,order,50,789,39450
1220,post,1000,1861,1000
1221,post,1000,840,1000
1222,order,50,4361,218050
1223,order,50,2205,110250
1224,post,1000,2810,1000
1225,post,1000,762,1000
1226,order,50,3322,166100
1227,post,1000,4663,1000
1228,post,1000,808,1000
1229,post,1000,2573,1000
1230,post,1000,4363,1000
1231,order,50,1321,66050
1232,post,1000,2581,1000
1233,order,50,786,39300
1234,post,1000,2908,1000
1235,post,1000,923,1000
1236,order,50,1875,93750
1237,post,1000,2087,1000
1238,post,1000,4578,1000
1239,order,50,4766,238300
1240,post,1000,819,1000
1241,order,50,4925,246250
1242,order,50,3734,186700
1243,order,50,4017,200850
1244,post,1000,536,1000
1245,order,50,4880,244000
1246,order,50,3430,171500
1247,post,1000,1849,1000
1248,post,1000,2898,1000
1249,post,1000,3037,1000
1250,post,1000,999,1000
1251,order,50,2130,106500
1252,post,1000,826,1000
1253,order,50,4019,200950
1254,order,50,470,23500
1255,post,1000,237,1000
1256,post,1000,4341,1000
1257,post,1000,2286,1000
1258,order,50,2207,110350
1259,order,50,335,16750
1260,order,50,3304,165200
1261,order,50,4688,234400
1262,order,50,4981,249050
1263,order,50,4381,219050
1264,post,1000,3107,1000
1265,post,1000,299,1000
1266,order,50,3863,193150
1267,order,50,2387,119350
1268,order,50,1403,70150
1269,order,50,1609,80450
1270,order,50,791,39550
1271,post,1000,3321,1000
1272,post,1000,1649,1000
1273,order,50,716,35800
1274,order,50,2547,127350
1275,order,50,391,19550
1276,post,1000,1363,1000
1277,order,50,2880,144000
1278,order,50,1655,82750
1279,post,1000,1435,1000
1280,post,1000,3653,1000
1281,order,50,2345,117250
1282,post,1000,2757,1000
1283,order,50,3094,154700
1284,order,50,1589,79450
1285,post,1000,3377,1000
1286,order,50,3672,183600
1287,post,1000,4567,1000
1288,order,50,3873,193650
1289,order,50,2179,108950
1290,post,1000,251,1000
1291,order,50,2376,118800
1292,post,1000,2370,1000
1293,post,1000,4886,1000
1294,post,1000,3505,1000
1295,order,50,2028,101400
1296,post,1000,2508,1000
1297,order,50,175,8750
1298,post,1000,1837,1000
1299,post,1000,298,1000
1300,post,1000,3921,1000
1301,post,1000,2629,1000
1302,post,1000,796,1000
1303,post,1000,4907,1000
1304,post,1000,3223,1000
1305,order,50,3638,181900
1306,order,50,4188,209400
1307,order,50,2868,143400
1308,post,1000,4117,1000
1309,order,50,488,24400
1310,order,50,2159,107950
1311,order,50,3499,174950
1312,order,50,2939,146950
1313,order,50,2990,149500
1314,order,50,1512,75600
1315,post,1000,1571,1000
1316,order,50,4457,222850
1317,order,50,1383,69150
1318,post,1000,2196,1000
1319,post,1000,1220,1000
1320,post,1000,3829,1000
1321,order,50,3256,162800
1322,order,50,633,31650
1323,order,50,2919,145950
1324,order,50,1761,88050
1325,order,50,2147,107350
1326,post,1000,2489,1000
1327,order,50,3851,192550
1328,post,1000,1023,1000
1329,order,50,1143,57150
1330,order,50,3798,189900
1331,order,50,619,30950
1332,post,1000,1649,1000
1333,order,50,4586,229300
1334,post,1000,2452,1000
1335,order,50,3249,162450
1336,post,1000,3089,1000
1337,order,50,408,20400
1338,post,1000,3950,1000
1339,order,50,3316,165800
1340,order,50,3226,161300
1341,post,1000,3963,1000
1342,order,50,1895,94750
1343,post,1000,2409,1000
1344,post,1000,612,1000
1345,order,50,3800,190000
1346,order,50,1857,92850
1347,order,50,4171,208550
1348,order,50,1789,89450
1349,post,1000,3406,1000
1350,post,1000,3290,1000
1351,post,1000,3805,1000
1352,post,1000,3119,1000
1353,order,50,1403,70150
1354,post,1000,2958,1000
1355,post,1000,2855,1000
1356,order,50,4287,214350
1357,order,50,1850,92500
1358,post,1000,1539,1000
1359,order,50,2966,148300
1360,post,1000,1887,1000
1361,order,50,1513,75650
1362,post,1000,4880,1000
1363,order,50,1917,95850
1364,order,50,2447,122350
1365,post,1000,1627,1000
1366,post,1000,4617,1000
1367,post,1000,3070,1000
1368,post,1000,2604,1000
1369,post,1000,4747,1000
1370,post,1000,4224,1000
1371,post,1000,2521,1000
1372,post,1000,4867,1000
1373,post,1000,1783,1000
1374,post,1000,579,1000
1375,post,1000,2349,1000
1376,post,1000,519,1000
1377,order,50,3825,191250
1378,post,1000,762,1000
1379,post,1000,1655,1000
1380,order,50,2443,122150
1381,post,1000,2541,1000
1382,order,50,2407,120350
1383,order,50,3528,176400
1384,order,50,3602,180100
1385,post,1000,2570,1000
1386,order,50,3707,185350
1387,post,1000,3153,1000
1388,order,50,2640,132000
1389,order,50,2831,141550
1390,order,50,3108,155400
1391,post,1000,226,1000
1392,post,1000,4653,1000
1393,post,1000,4056,1000
1394,post,1000,1510,1000
1395,post,1000,3998,1000
1396,post,1000,154,1000
1397,order,50,511,25550
1398,post,1000,4520,1000
1399,post,1000,2935,1000
1400,post,1000,4191,1000
1401,post,1000,2351,1000
1402,order,50,114,5700
1403,order,50,2136,106800
1404,post,1000,4069,1000
1405,order,50,72,3600
1406,order,50,726,36300
1407,post,1000,2313,1000
1408,order,50,394,19700
1409,post,1000,4196,1000
1410,order,50,2753,137650
1411,post,1000,3691,1000
1412,post,1000,2922,1000
1413,post,1000,900,1000
1414,post,1000,2157,1000
1415,order,50,2386,119300
1416,post,1000,259,1000
1417,order,50,2029,101450
1418,order,50,361,18050
1419,order,50,2259,112950
1420,post,1000,3803,1000
1421,order,50,4068,203400
1422,post,1000,4537,1000
1423,order,50,1830,91500
1424,post,1000,1152,1000
1425,post,1000,1870,1000
1426,order,50,2365,118250
1427,order,50,1196,59800
1428,order,50,4713,235650
1429,post,1000,2559,1000
1430,post,1000,2208,1000
1431,order,50,157,7850
1432,order,50,1091,54550
1433,order,50,3909,195450
1434,post,1000,2341,1000
1435,post,1000,2878,1000
1436,order,50,3169,158450
1437,post,1000,82,1000
1438,order,50,4342,217100
1439,post,1000,2599,1000
1440,order,50,398,19900
1441,order,50,3704,185200
1442,order,50,7,350
1443,order,50,1832,91600
1444,post,1000,959,1000
1445,post,1000,3894,1000
1446,order,50,4207,210350
1447,post,1000,3170,1000
1448,post,1000,4265,1000
1449,order,50,4919,245950
1450,post,1000,760,1000
1451,post,1000,3641,1000
1452,order,50,1414,70700
1453,post,1000,4460,1000
1454,post,1000,3629,1000
1455,post,1000,2229,1000
1456,order,50,4939,246950
1457,order,50,2701,135050
1458,post,1000,614,1000
1459,order,50,3553,177650
1460,order,50,4319,215950
1461,order,50,3032,151600
1462,post,1000,2114,1000
1463,post,1000,4450,1000
1464,post,1000,995,1000
1465,order,50,2167,108350
1466,post,1000,1209,1000
1467,order,50,1913,95650
1468,post,1000,1420,1000
1469,post,1000,2466,1000
1470,order,50,3890,194500
1471,order,50,2053,102650
1472,order,50,4372,218600
1473,post,1000,2215,1000
1474,post,1000,2568,1000
1475,order,50,3837,191850
1476,post,1000,717,1000
1477,order,50,3147,157350
1478,post,1000,4705,1000
1479,order,50,4307,215350
1480,post,1000,1759,1000
1481,order,50,3129,156450
1482,post,1000,234,1000
1483,order,50,3165,158250
1484,post,1000,1490,1000
1485,order,50,1055,52750
1486,order,50,2293,114650
1487,post,1000,3613,1000
1488,order,50,4201,210050
1489,order,50,117,5850
1490,order,50,2367,118350
1491,post,1000,1936,1000
1492,post,1000,2356,1000
1493,order,50,867,43350
1494,order,50,1120,56000
1495,order,50,715,35750
1496,post,1000,4919,1000
1497,post,1000,644,1000
1498,post,1000,1728,1000
1499,order,50,438,21900
1500,post,1000,3599,1000
1501,post,1000,3228,1000
1502,post,1000,165,1000
1503,post,1000,873,1000
1504,post,1000,1725,1000
1505,order,50,4969,248450
1506,order,50,3017,150850
1507,order,50,1882,94100
1508,order,50,2636,131800
1509,order,50,3339,166950
1510,post,1000,3453,1000
1511,post,1000,4815,1000
1512,order,50,2670,133500
1513,post,1000,419,1000
1514,post,1000,849,1000
1515,post,1000,3760,1000
1516,post,1000,130,1000
1517,post,1000,4536,1000
1518,order,50,4289,214450
1519,order,50,1551,77550
1520,order,50,3342,167100
1521,order,50,2,100
1522,post,1000,1472,1000
1523,order,50,4013,200650
1524,post,1000,3199,1000
1525,post,1000,1706,1000
1526,post,1000,3204,1000
1527,order,50,1239,61950
1528,post,1000,1163,1000
1529,order,50,2726,136300
1530,post,1000,3657,1000
1531,order,50,3776,188800
1532,order,50,1858,92900
1533,post,1000,1220,1000
1534,post,1000,4506,1000
1535,post,1000,2273,1000
1536,order,50,4889,244450
1537,post,1000,3302,1000
1538,post,1000,357,1000
1539,order,50,3939,196950
1540,order,50,68,3400
1541,order,50,2793,139650
1542,post,1000,58,1000
1543,order,50,3363,168150
1544,post,1000,286,1000
1545,order,50,913,45650
1546,post,1000,1683,1000
1547,post,1000,1511,1000
1548,post,1000,2405,1000
1549,order,50,3456,172800
1550,post,1000,1238,1000
1551,order,50,3799,189950
1552,order,50,678,33900
1553,order,50,2251,112550
1554,order,50,2768,138400
1555,post,1000,2636,1000
1556,post,1000,3479,1000
1557,order,50,2360,118000
1558,order,50,4640,232000
1559,order,50,4972,248600
1560,post,1000,3206,1000
1561,order,50,259,12950
1562,post,1000,3855,1000
1563,post,1000,4193,1000
1564,post,1000,4846,1000
1565,post,1000,1876,1000
1566,order,50,2564,128200
1567,post,1000,2212,1000
1568,post,1000,840,1000
1569,order,50,4487,224350
1570,order,50,3609,180450
1571,order,50,3536,176800
1572,order,50,845,42250
1573,order,50,1656,82800
1574,post,1000,1761,1000
1575,post,1000,958,1000
1576,post,1000,3842,1000
1577,order,50,2585,129250
1578,order,50,87,4350
1579,post,1000,4163,1000
1580,post,1000,407,1000
1581,post,1000,3263,1000
1582,post,1000,4158,1000
1583,order,50,2193,109650
1584,post,1000,4434,1000
1585,order,50,4059,202950
1586,order,50,2029,101450
1587,post,1000,24,1000
1588,post,1000,4223,1000
1589,post,1000,536,1000
1590,order,50,2332,116600
1591,order,50,2373,118650
1592,post,1000,1946,1000
1593,post,1000,1196,1000
1594,order,50,143,7150
1595,order,50,1061,53050
1596,post,1000,1518,1000
1597,post,1000,3646,1000
1598,post,1000,2619,1000
1599,order,50,93,4650
1600,order,50,3107,155350
1601,post,1000,3917,1000
1602,post,1000,1820,1000
1603,post,1000,43,1000
1604,post,1000,3400,1000
1605,post,1000,57,1000
1606,post,1000,4945,1000
1607,post,1000,3369,1000
1608,order,50,4597,229850
1609,post,1000,2546,1000
1610,post,1000,1467,1000
1611,post,1000,3320,1000
1612,post,1000,269,1000
1613,order,50,2334,116700
1614,post,1000,2026,1000
1615,post,1000,2985,1000
1616,order,50,3712,185600
1617,order,50,383,19150
1618,order,50,379,18950
1619,post,1000,1455,1000
1620,order,50,1021,51050
1621,order,50,3231,161550
1622,order,50,4029,201450
1623,post,1000,1824,1000
1624,order,50,1310,65500
1625,post,1000,3887,1000
1626,post,1000,2166,1000
1627,post,1000,3536,1000
1628,order,50,1044,52200
1629,post,1000,1691,1000
1630,post,1000,4552,1000
1631,order,50,2637,131850
1632,order,50,4621,231050
1633,post,1000,4638,1000
1634,post,1000,4666,1000
1635,post,1000,984,1000
1636,post,1000,3870,1000
1637,order,50,3355,167750
1638,post,1000,286,1000
1639,post,1000,4046,1000
1640,post,1000,3290,1000
1641,order,50,4306,215300
1642,post,1000,224,1000
1643,post,1000,3076,1000
1644,post,1000,3555,1000
1645,post,1000,1041,1000
1646,order,50,2955,147750
1647,order,50,4503,225150
1648,post,1000,285,1000
1649,order,50,1611,80550
1650,order,50,1214,60700
1651,order,50,2663,133150
1652,post,1000,1549,1000
1653,post,1000,750,1000
1654,order,50,3988,199400
1655,order,50,4796,239800
1656,post,1000,3255,1000
1657,post,1000,4332,1000
1658,post,1000,2170,1000
1659,order,50,3657,182850
1660,post,1000,3278,1000
1661,post,1000,2524,1000
1662,order,50,3727,186350
1663,order,50,3148,157400
1664,post,1000,1295,1000
1665,order,50,4766,238300
1666,post,1000,4466,1000
1667,post,1000,3026,1000
1668,order,50,2847,142350
1669,order,50,3328,166400
1670,order,50,2506,125300
1671,post,1000,4424,1000
1672,post,1000,327,1000
1673,order,50,3592,179600
1674,post,1000,3684,1000
1675,post,1000,2546,1000
1676,post,1000,3478,1000
1677,post,1000,586,1000
1678,order,50,3102,155100
1679,post,1000,1766,1000
1680,post,1000,590,1000
1681,order,50,2448,122400
1682,post,1000,2961,1000
1683,post,1000,2069,1000
1684,order,50,3834,191700
1685,post,1000,1691,1000
1686,post,1000,716,1000
1687,post,1000,1076,1000
1688,order,50,4359,217950
1689,post,1000,367,1000
1690,post,1000,2042,1000
1691,order,50,423,21150
1692,order,50,1693,84650
1693,order,50,4563,228150
1694,post,1000,4110,1000
1695,post,1000,3788,1000
1696,order,50,2136,106800
1697,post,1000,2988,1000
1698,order,50,911,45550
1699,post,1000,724,1000
1700,post,1000,4407,1000
1701,post,1000,4779,1000
1702,order,50,3008,150400
1703,order,50,2127,106350
1704,order,50,1596,79800
1705,post,1000,3377,1000
1706,order,50,3014,150700
1707,post,1000,1034,1000
1708,order,50,4482,224100
1709,order,50,1835,91750
1710,order,50,3577,178850
1711,order,50,438,21900
1712,post,1000,4015,1000
1713,order,50,325,16250
1714,order,50,1265,63250
1715,order,50,2091,104550
1716,order,50,4625,231250
1717,post,1000,1707,1000
1718,post,1000,2142,1000
1719,order,50,4925,246250
1720,order,50,517,25850
1721,order,50,4803,240150
1722,post,1000,1844,1000
1723,order,50,1518,75900
1724,post,1000,4464,1000
1725,post,1000,984,1000
1726,post,1000,2965,1000
1727,order,50,2976,148800
1728,order,50,2729,136450
1729,post,1000,4407,1000
1730,order,50,1865,93250
1731,order,50,3552,177600
1732,post,1000,145,1000
1733,post,1000,820,1000
1734,post,1000,1350,1000
1735,post,1000,3053,1000
1736,order,50,4646,232300
1737,order,50,2156,107800
1738,post,1000,4914,1000
1739,order,50,1914,95700
1740,post,1000,1126,1000
1741,post,1000,4843,1000
1742,post,1000,4663,1000
1743,post,1000,1029,1000
1744,post,1000,4596,1000
1745,post,1000,1825,1000
1746,post,1000,2911,1000
1747,post,1000,216,1000
1748,post,1000,4312,1000
1749,order,50,329,16450
1750,order,50,1007,50350
1751,post,1000,4777,1000
1752,post,1000,675,1000
1753,post,1000,2646,1000
1754,order,50,1163,58150
1755,order,50,3418,170900
1756,order,50,1466,73300
1757,post,1000,3783,1000
1758,order,50,3540,177000
1759,post,1000,4113,1000
1760,order,50,4800,240000
1761,post,1000,3437,1000
1762,order,50,2175,108750
1763,post,1000,14,1000
1764,order,50,3300,165000
1765,order,50,1324,66200
1766,post,1000,1408,1000
1767,order,50,2420,121000
1768,post,1000,1237,1000
1769,order,50,4971,248550
